2024-06-28 14:07:28,414 INFO    StreamThr :28088 [internal.py:wandb_internal():85] W&B internal server running at pid: 28088, started at: 2024-06-28 14:07:28.413475
2024-06-28 14:07:43,028 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: defer
2024-06-28 14:07:43,028 INFO    SenderThread:28088 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-28 14:07:43,028 INFO    SenderThread:28088 [sender.py:transition_state():614] send defer: 8
2024-06-28 14:07:43,028 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: defer
2024-06-28 14:07:43,028 INFO    HandlerThread:28088 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-28 14:07:43,028 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: defer
2024-06-28 14:07:43,028 INFO    SenderThread:28088 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-28 14:07:43,028 INFO    SenderThread:28088 [job_builder.py:build():440] Attempting to build job artifact
2024-06-28 14:07:43,028 INFO    SenderThread:28088 [job_builder.py:_get_source_type():569] is repo sourced job
2024-06-28 14:07:43,068 INFO    SenderThread:28088 [job_builder.py:build():545] adding wandb-job metadata file
2024-06-28 14:07:43,071 INFO    SenderThread:28088 [sender.py:transition_state():614] send defer: 9
2024-06-28 14:07:43,071 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: defer
2024-06-28 14:07:43,071 INFO    HandlerThread:28088 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-28 14:07:43,072 DEBUG   SenderThread:28088 [sender.py:send():379] send: artifact
2024-06-28 14:07:43,372 INFO    SenderThread:28088 [sender.py:send_artifact():1530] sent artifact job-https___github.com_facebookresearch_ijepa.git_main_ijepa.py - {'id': 'QXJ0aWZhY3Q6OTMyNjM5OTA5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNzAwNDQwNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMyNjQwNjI4', 'versionIndex': 1}}}
2024-06-28 14:07:43,372 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: defer
2024-06-28 14:07:43,372 INFO    SenderThread:28088 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-28 14:07:43,372 INFO    SenderThread:28088 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-28 14:07:43,757 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-28 14:07:43,761 INFO    Thread-12 :28088 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/config.yaml
2024-06-28 14:07:43,762 INFO    SenderThread:28088 [dir_watcher.py:_on_file_created():271] file/dir created: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/wandb-summary.json
2024-06-28 14:07:43,762 INFO    SenderThread:28088 [dir_watcher.py:finish():388] scan: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files
2024-06-28 14:07:43,762 INFO    SenderThread:28088 [dir_watcher.py:finish():402] scan save: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/config.yaml config.yaml
2024-06-28 14:07:43,762 INFO    SenderThread:28088 [dir_watcher.py:finish():402] scan save: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/wandb-metadata.json wandb-metadata.json
2024-06-28 14:07:43,762 INFO    SenderThread:28088 [dir_watcher.py:finish():402] scan save: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/requirements.txt requirements.txt
2024-06-28 14:07:43,763 INFO    SenderThread:28088 [dir_watcher.py:finish():402] scan save: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/conda-environment.yaml conda-environment.yaml
2024-06-28 14:07:43,763 INFO    SenderThread:28088 [dir_watcher.py:finish():402] scan save: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/wandb-summary.json wandb-summary.json
2024-06-28 14:07:43,763 INFO    SenderThread:28088 [sender.py:transition_state():614] send defer: 10
2024-06-28 14:07:43,763 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: poll_exit
2024-06-28 14:07:43,763 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: defer
2024-06-28 14:07:43,763 INFO    HandlerThread:28088 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-28 14:07:43,768 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: defer
2024-06-28 14:07:43,768 INFO    SenderThread:28088 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-28 14:07:43,768 INFO    SenderThread:28088 [file_pusher.py:finish():169] shutting down file pusher
2024-06-28 14:07:43,965 INFO    wandb-upload_0:28088 [upload_job.py:push():130] Uploaded file /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/config.yaml
2024-06-28 14:07:44,103 INFO    wandb-upload_1:28088 [upload_job.py:push():130] Uploaded file /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/requirements.txt
2024-06-28 14:07:44,108 INFO    wandb-upload_2:28088 [upload_job.py:push():130] Uploaded file /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/conda-environment.yaml
2024-06-28 14:07:44,109 INFO    wandb-upload_3:28088 [upload_job.py:push():130] Uploaded file /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/files/wandb-summary.json
2024-06-28 14:07:44,310 INFO    Thread-11 :28088 [sender.py:transition_state():614] send defer: 11
2024-06-28 14:07:44,310 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: defer
2024-06-28 14:07:44,310 INFO    HandlerThread:28088 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-28 14:07:44,310 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: defer
2024-06-28 14:07:44,310 INFO    SenderThread:28088 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-28 14:07:44,310 INFO    SenderThread:28088 [file_pusher.py:join():175] waiting for file pusher
2024-06-28 14:07:44,310 INFO    SenderThread:28088 [sender.py:transition_state():614] send defer: 12
2024-06-28 14:07:44,311 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: defer
2024-06-28 14:07:44,311 INFO    HandlerThread:28088 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-28 14:07:44,311 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: defer
2024-06-28 14:07:44,311 INFO    SenderThread:28088 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-28 14:07:44,311 INFO    SenderThread:28088 [file_stream.py:finish():601] file stream finish called
2024-06-28 14:07:44,524 INFO    SenderThread:28088 [file_stream.py:finish():605] file stream finish is done
2024-06-28 14:07:44,525 INFO    SenderThread:28088 [sender.py:transition_state():614] send defer: 13
2024-06-28 14:07:44,525 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: defer
2024-06-28 14:07:44,525 INFO    HandlerThread:28088 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-28 14:07:44,525 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: defer
2024-06-28 14:07:44,525 INFO    SenderThread:28088 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-28 14:07:44,525 INFO    SenderThread:28088 [sender.py:transition_state():614] send defer: 14
2024-06-28 14:07:44,525 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: defer
2024-06-28 14:07:44,525 INFO    HandlerThread:28088 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-28 14:07:44,526 DEBUG   SenderThread:28088 [sender.py:send():379] send: final
2024-06-28 14:07:44,526 DEBUG   SenderThread:28088 [sender.py:send():379] send: footer
2024-06-28 14:07:44,526 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: defer
2024-06-28 14:07:44,526 INFO    SenderThread:28088 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-28 14:07:44,527 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-28 14:07:44,527 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: poll_exit
2024-06-28 14:07:44,527 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: server_info
2024-06-28 14:07:44,527 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: server_info
2024-06-28 14:07:44,529 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-28 14:07:44,530 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: get_summary
2024-06-28 14:07:44,530 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-28 14:07:44,530 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 14:07:44,576 DEBUG   SenderThread:28088 [sender.py:send_request():406] send_request: poll_exit
2024-06-28 14:07:44,576 INFO    MainThread:28088 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-06-28 14:07:44,577 INFO    MainThread:28088 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-06-28 14:07:44,577 INFO    MainThread:28088 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-06-28 14:07:44,577 DEBUG   HandlerThread:28088 [handler.py:handle_request():158] handle_request: shutdown
2024-06-28 14:07:44,577 INFO    HandlerThread:28088 [handler.py:finish():882] shutting down handler
2024-06-28 14:07:45,530 INFO    WriterThread:28088 [datastore.py:close():296] close: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_140728-zea2sy9o/run-zea2sy9o.wandb
2024-06-28 14:07:45,577 INFO    SenderThread:28088 [sender.py:finish():1608] shutting down sender
2024-06-28 14:07:45,577 INFO    SenderThread:28088 [file_pusher.py:finish():169] shutting down file pusher
2024-06-28 14:07:45,577 INFO    SenderThread:28088 [file_pusher.py:join():175] waiting for file pusher
